Mod:Item:MetaData, Localized Name
mekanism:slickplasticblock:0, §8Черный Гладкий пластиковый блок
mekanism:slickplasticblock:1, §cКрасный Гладкий пластиковый блок
mekanism:slickplasticblock:2, §2Зеленый Гладкий пластиковый блок
mekanism:slickplasticblock:3, §6Коричневый Гладкий пластиковый блок
mekanism:slickplasticblock:4, §1Синий Гладкий пластиковый блок
mekanism:slickplasticblock:5, §5Фиолетовый Гладкий пластиковый блок
mekanism:slickplasticblock:6, §3Темно-Голубой Гладкий пластиковый блок
mekanism:slickplasticblock:7, §7Светло-Серый Гладкий пластиковый блок
mekanism:slickplasticblock:8, §8Серый Гладкий пластиковый блок
mekanism:slickplasticblock:9, §dРозовый Гладкий пластиковый блок
mekanism:slickplasticblock:10, §aСветло-Зеленый Гладкий пластиковый блок
mekanism:slickplasticblock:11, §eЖелтый Гладкий пластиковый блок
mekanism:slickplasticblock:12, §9Светло-Голубой Гладкий пластиковый блок
mekanism:slickplasticblock:13, §dПурпурный Гладкий пластиковый блок
mekanism:slickplasticblock:14, §6Оранжевый Гладкий пластиковый блок
mekanism:slickplasticblock:15, §fБелый Гладкий пластиковый блок
mekanism:glowplasticblock:0, §8Черный Пластиковый светящийся блок
mekanism:glowplasticblock:1, §cКрасный Пластиковый светящийся блок
mekanism:glowplasticblock:2, §2Зеленый Пластиковый светящийся блок
mekanism:glowplasticblock:3, §6Коричневый Пластиковый светящийся блок
mekanism:glowplasticblock:4, §1Синий Пластиковый светящийся блок
mekanism:glowplasticblock:5, §5Фиолетовый Пластиковый светящийся блок
mekanism:glowplasticblock:6, §3Темно-Голубой Пластиковый светящийся блок
mekanism:glowplasticblock:7, §7Светло-Серый Пластиковый светящийся блок
mekanism:glowplasticblock:8, §8Серый Пластиковый светящийся блок
mekanism:glowplasticblock:9, §dРозовый Пластиковый светящийся блок
mekanism:glowplasticblock:10, §aСветло-Зеленый Пластиковый светящийся блок
mekanism:glowplasticblock:11, §eЖелтый Пластиковый светящийся блок
mekanism:glowplasticblock:12, §9Светло-Голубой Пластиковый светящийся блок
mekanism:glowplasticblock:13, §dПурпурный Пластиковый светящийся блок
mekanism:glowplasticblock:14, §6Оранжевый Пластиковый светящийся блок
mekanism:glowplasticblock:15, §fБелый Пластиковый светящийся блок
mekanism:reinforcedplasticblock:0, §8Черный Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:1, §cКрасный Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:2, §2Зеленый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:3, §6Коричневый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:4, §1Синий Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:5, §5Фиолетовый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:6, §3Темно-Голубой Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:7, §7Светло-Серый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:8, §8Серый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:9, §dРозовый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:10, §aСветло-Зеленый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:11, §eЖелтый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:12, §9Светло-Голубой Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:13, §dПурпурный Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:14, §6Оранжевый Укреплённый пластиковый блок
mekanism:reinforcedplasticblock:15, §fБелый Укреплённый пластиковый блок
mekanism:roadplasticblock:0, §8Черный Пластиковый путь
mekanism:roadplasticblock:1, §cКрасный Пластиковый путь
mekanism:roadplasticblock:2, §2Зеленый Пластиковый путь
mekanism:roadplasticblock:3, §6Коричневый Пластиковый путь
mekanism:roadplasticblock:4, §1Синий Пластиковый путь
mekanism:roadplasticblock:5, §5Фиолетовый Пластиковый путь
mekanism:roadplasticblock:6, §3Темно-Голубой Пластиковый путь
mekanism:roadplasticblock:7, §7Светло-Серый Пластиковый путь
mekanism:roadplasticblock:8, §8Серый Пластиковый путь
mekanism:roadplasticblock:9, §dРозовый Пластиковый путь
mekanism:roadplasticblock:10, §aСветло-Зеленый Пластиковый путь
mekanism:roadplasticblock:11, §eЖелтый Пластиковый путь
mekanism:roadplasticblock:12, §9Светло-Голубой Пластиковый путь
mekanism:roadplasticblock:13, §dПурпурный Пластиковый путь
mekanism:roadplasticblock:14, §6Оранжевый Пластиковый путь
mekanism:roadplasticblock:15, §fБелый Пластиковый путь
mekanism:plasticfence:0, §8Черный Пластиковый забор
mekanism:plasticfence:1, §cКрасный Пластиковый забор
mekanism:plasticfence:2, §2Зеленый Пластиковый забор
mekanism:plasticfence:3, §6Коричневый Пластиковый забор
mekanism:plasticfence:4, §1Синий Пластиковый забор
mekanism:plasticfence:5, §5Фиолетовый Пластиковый забор
mekanism:plasticfence:6, §3Темно-Голубой Пластиковый забор
mekanism:plasticfence:7, §7Светло-Серый Пластиковый забор
mekanism:plasticfence:8, §8Серый Пластиковый забор
mekanism:plasticfence:9, §dРозовый Пластиковый забор
mekanism:plasticfence:10, §aСветло-Зеленый Пластиковый забор
mekanism:plasticfence:11, §eЖелтый Пластиковый забор
mekanism:plasticfence:12, §9Светло-Голубой Пластиковый забор
mekanism:plasticfence:13, §dПурпурный Пластиковый забор
mekanism:plasticfence:14, §6Оранжевый Пластиковый забор
mekanism:plasticfence:15, §fБелый Пластиковый забор
mekanism:saltblock, Блок соли
mutantbeasts:chemical_x, Chemical X
mutantbeasts:creeper_minion_tracker, Creeper Minion Tracker
mutantbeasts:creeper_shard, Creeper Shard
mutantbeasts:endersoul_hand, Endersoul Hand
mutantbeasts:hulk_hammer, Hulk Hammer
mutantbeasts:mutant_skeleton_arms, Mutant Skeleton Arms
mutantbeasts:mutant_skeleton_limb, Mutant Skeleton Limb
mutantbeasts:mutant_skeleton_shoulder_pad, Mutant Skeleton Shoulder Pad
mutantbeasts:mutant_skeleton_rib, Mutant Skeleton Rib
mutantbeasts:mutant_skeleton_rib_cage, Mutant Skeleton Rib Cage
mutantbeasts:mutant_skeleton_pelvis, Mutant Skeleton Pelvis
mutantbeasts:mutant_skeleton_skull, Mutant Skeleton Skull
mutantbeasts:mutant_skeleton_chestplate, Mutant Skeleton Chestplate
mutantbeasts:mutant_skeleton_leggings, Mutant Skeleton Leggings
mutantbeasts:mutant_skeleton_boots, Mutant Skeleton Boots
raiders:backup_transmitter, Mercenary Comm
raiders:sat_transmitter_part, Transmitter Circuit Board
raiders:brute_serum, Serum-B
raiders:brute_serum_sample, Strange Sample
rftools:smartwrench, Умный ключ
rftools:rftools_manual, Инструкция RFTools
rftools:rftools_shape_manual, RFTools Shape Manual
rftools:dimensional_shard, Осколок измерений
rftools:shard_wand, Жезл осколков
rftools:infused_diamond, Заряженный алмаз
rftools:infused_enderpearl, Infused Enderpearl
rftools:syringe, Шприц
rftools:peace_essence, Эссенция успокоения
rftools:developers_delight, Монитор разработчиков
rftools:network_monitor, Монитор энергосети
rftools:modifier_module, Modifier
rftools:storage_module_tablet, Планшет для модулей хранилища
rftools:storage_module:0, Модуль хранилища I
rftools:storage_module:1, Модуль хранилища II
rftools:storage_module:2, Модуль хранилища III
rftools:storage_module:6, Модуль удалённого хранилища
rftools:oredict_module, Модуль хранилища по словарю руд
rftools:generic_module, Модуль обычного хранилища
rftools:filter_module, Модуль фильтра хранилища
rftools:teleport_probe, Зонд-телепорт
rftools:charged_porter, Заряженный телепорт
rftools:advanced_charged_porter, Продвинутый заряженный телепорт
rftools:text_module, Модуль текста
rftools:inventory_module, Модуль инвентаря
rftools:inventoryplus_module, Модуль инвентаря+
rftools:energy_module, Модуль энергии
rftools:energyplus_module, Модуль энергии+
rftools:clock_module, Модуль часов
rftools:fluid_module, Модуль жидкостей
rftools:fluidplus_module, Модуль жидкостей+
rftools:machineinformation_module, Модуль информации о механизме
rftools:computer_module, Модуль компьютерный
rftools:button_module, Модуль кнопки
rftools:elevator_button_module, Модуль кнопки лифта
rftools:redstone_module, Модуль редстоуна
rftools:counter_module, Модуль счётчика
rftools:counterplus_module, Модуль счётчика+
rftools:storage_control_module, Модуль управления хранилищем
rftools:dump_module, Модуль вывода
rftools:space_chamber_card, Модуль пространственной камеры
rftools:shape_card:0, Карточка формы
rftools:shape_card:1, Карточка формы (Пусто)
rftools:shape_card:2, Карточка формы (Карьер)
rftools:shape_card:3, Карточка формы (Карьер, шёлковое касание)
rftools:shape_card:4, Карточка формы (Карьер, удача)
rftools:shape_card:5, Карточка формы (Очищающий карьер)
rftools:shape_card:6, Карточка формы (Очищающий карьер, шёлковое касание)
rftools:shape_card:7, Карточка формы (Очищающий карьер, удача)
rftools:shape_card:8, Карточка формы (Насос)
rftools:shape_card:9, Карточка формы (Очищающий насос)
rftools:shape_card:10, Shape Card (Placing Liquids)
rftools:powercell_card, Карточка энергоячейки
rftools:regeneration_module, Модуль регенерации
rftools:regenerationplus_module, Модуль регенерации+
rftools:speed_module, Модуль скорости
rftools:speedplus_module, Модуль скорости+
rftools:haste_module, Модуль эффективности
rftools:hasteplus_module, Модуль эффективности+
rftools:saturation_module, Модуль насыщения
rftools:saturationplus_module, Модуль насыщения+
rftools:featherfalling_module, Модуль невесомости
rftools:featherfallingplus_module, Модуль невесомости+
rftools:flight_module, Модуль полёта
rftools:peaceful_module, Модуль успокоения
rftools:waterbreathing_module, Модуль подводного дыхания
rftools:nightvision_module, Модуль ночного зрения
rftools:blindness_module, Модуль слепоты
rftools:weakness_module, Модуль слабости
rftools:poison_module, Модуль отравления
rftools:slowness_module, Модуль медлительности
rftools:glowing_module, Модуль свечения
rftools:luck_module, Модуль удачи
rftools:noteleport_module, Модуль запрета телепорта
rftools:orphaning_card, Карточка сброса
rftools:security_card, Карточка безопасности
rftools:machine_frame, Корпус механизма
rftools:machine_base, Основание механизма
rftools:dimensional_shard_ore:0, Руда осколков измерений
rftools:dimensional_shard_ore:1, Руда осколков измерений
rftools:dimensional_shard_ore:2, Руда осколков измерений
rftools:coalgenerator, Угольный генератор
rftools:crafter1, Авто-верстак I
rftools:crafter2, Авто-верстак II
rftools:crafter3, Авто-верстак III
rftools:modular_storage, Модульное хранилище
rftools:remote_storage, Удалённое хранилище
rftools:storage_terminal, Терминал хранилища
rftools:level_emitter, Излучатель уровня
rftools:matter_transmitter, Передатчик материи
rftools:matter_receiver, Приёмник материи
rftools:dialing_device, Устройство дозвона
rftools:simple_dialer, Простой дозвонщик
rftools:destination_analyzer, Анализатор цели
rftools:matter_booster, Ускоритель материи
rftools:screen, Экран
rftools:creative_screen, Экран творческий
rftools:screen_controller, Контроллер экрана
rftools:redstone_transmitter_block, Передатчик редстоуна
rftools:redstone_receiver_block, Приёмник редстоуна
rftools:sequencer_block, Секвенсор
rftools:counter_block, Счётчик
rftools:logic_block, Логический вентиль
rftools:invchecker_block, Контроллер инвентаря
rftools:sensor_block, Датчик
rftools:analog_block, Analog
rftools:digit_block, Digit
rftools:wire_block, Провод
rftools:timer_block, Таймер
rftools:machine_infuser, Зарядник механизмов
rftools:space_chamber, Угл пространственной камеры
rftools:space_chamber_controller, Контроллер пространственной камеры
rftools:support_block, Поддерживающий блок
rftools:builder, Строитель
rftools:composer, Composer
rftools:locator, Locator
rftools:projector, Projector
rftools:scanner, Scanner
rftools:remote_scanner, Remote Scanner
rftools:powercell, Энергоячейка
rftools:powercell_advanced, Улучшенная энергоячейка
rftools:powercell_creative, Энергоячейка творческая
rftools:powercell_simple, Простая энергоячейка
rftools:relay, Ретранслятор энергии
rftools:rf_monitor, Монитор энергии
rftools:liquid_monitor, Монитор жидкостей
rftools:shield_block1, Проектор защитного поля I
rftools:shield_block2, Проектор защитного поля II
rftools:shield_block3, Проектор защитного поля III
rftools:shield_block4, Проектор защитного поля IV
rftools:invisible_shield_block, Невидимое защитное поле
rftools:notick_invisible_shield_block, Невидимое защитное поле
rftools:invisible_shield_block_opaque, Невидимое защитное поле
rftools:notick_invisible_shield_block_opaque, Невидимое защитное поле
rftools:shield_template_block:0, Шаблон защитного поля
rftools:shield_template_block:1, Шаблон защитного поля
rftools:shield_template_block:2, Шаблон защитного поля
rftools:shield_template_block:3, Шаблон защитного поля
rftools:solid_shield_block, Защитное поле
rftools:notick_solid_shield_block, Защитное поле
rftools:camo_shield_block, Camo Shield Block
rftools:notick_camo_shield_block, Camo Shield Block
rftools:solid_shield_block_opaque, Защитное поле
rftools:notick_solid_shield_block_opaque, Защитное поле
rftools:camo_shield_block_opaque, Camo Shield Block
rftools:notick_camo_shield_block_opaque, Camo Shield Block
rftools:environmental_controller, Контроллер окружающей среды
rftools:spawner, Спаунер
rftools:matter_beamer, Излучатель материи
rftools:block_protector, Защитник блоков
rftools:item_filter, Фильтр предметов
rftools:security_manager, Менеджер безопасности
rftools:endergenic, Генератор Эндера
rftools:pearl_injector, Инжектор жемчуга
rftools:ender_monitor, Монитор Эндера
rftools:storage_scanner, Сканер хранилища
rftools:elevator, Лифт
rftools:booster, Ускоритель
techguns:basicmachine:0, Пресс для Боеприпасов
techguns:basicmachine:1, Металлургический Пресс
techguns:basicmachine:2, Химическая Лаборатория
techguns:basicmachine:3, Турель
techguns:simplemachine:8, Камуфляжный Станок
techguns:simplemachine:9, Ремонтный Станок
techguns:simplemachine:10, Зарядная Станция
techguns:simplemachine:11, Доменная Печь
techguns:simplemachine2:8, Измельчитель
techguns:simplemachine2:9, Стол для Улучшения
techguns:multiblockmachine:0, Корпус Фабрикатора
techguns:multiblockmachine:1, Стекло Фабрикатора
techguns:multiblockmachine:2, Контроллер Фабрикатора
techguns:multiblockmachine:3, Корпус Реакционной Камеры
techguns:multiblockmachine:4, Стекло Реакционной Камеры
techguns:multiblockmachine:5, Контроллер Реакционной Камеры
techguns:basicore:0, Медная Руда
techguns:basicore:1, Оловянная Руда
techguns:basicore:2, Свинцовая Руда
techguns:basicore:3, Титановая Руда
techguns:basicore:4, Урановая Руда
techguns:bioblob:0, Комок Биомассы
techguns:sandbags, Мешки с Песком
techguns:lamp0:0, Лампа (Желтая)
techguns:lamp0:6, Лампа (Белая)
techguns:lamp0:12, Фонарь (Желтый)
techguns:lamp0:13, Фонарь (Белый)
techguns:metalpanel:0, Красный Контейнер
techguns:metalpanel:1, Зеленый Контейнер
techguns:metalpanel:2, Синий Контейнер
techguns:metalpanel:3, Желтый Контейнер
techguns:metalpanel:4, Стальная Панель
techguns:metalpanel:5, Серебристая Стальная Панель
techguns:metalpanel:6, Карбоновая Панель
techguns:metalpanel:7, Темные Подмостки
techguns:nethermetal:0, Адский Металл (Плита)
techguns:nethermetal:1, Адский Металл (Решетка)
techguns:nethermetal:2, Адский Металл (Маленькая Решетка)
techguns:nethermetal:3, Адский Металл (Кровавый Грей)
techguns:nethermetal:4, Адский Металл (Серый)
techguns:nethermetal:5, Адский Металл (Серые Плитки)
techguns:nethermetal:6, Адский Металл (Красный Столб)
techguns:nethermetal:7, Адский Металл (Темный столб)
techguns:nethermetal:8, Адский Металл (Красная Панель)
techguns:nethermetal:9, Адский Металл (Столб Лавы)
techguns:concrete:0, Железобетон
techguns:concrete:1, Железобетон (Светлый)
techguns:concrete:2, Железобетон (Серый)
techguns:concrete:3, Железобетон (Темный)
techguns:concrete:4, Железобетон (Трубы)
techguns:concrete:5, Железобетон (Армированный)
techguns:ladder0:8, Лестница (Металл)
techguns:ladder0:9, Лестница (Блестящая)
techguns:ladder0:10, Лестница (Ржавая)
techguns:ladder0:11, Лестница (Карбон)
techguns:door3x3, tile.techguns.door3x3.name
techguns:camonet:0, Камуфляжная Сетка (Лес)
techguns:camonet:1, Камуфляжная Сетка (Пустыня)
techguns:camonet:2, Камуфляжная Сетка (Снег)
techguns:camonet_top:0, Камуфляжная Сетка Верх (Лес)
techguns:camonet_top:1, Камуфляжная Сетка Верх (Пустыня)
techguns:camonet_top:2, Камуфляжная Сетка Верх (Снег)
techguns:bunkerdoor, tile.techguns.bunkerdoor.name
techguns:stairs_metal:7, Ступеньки из Стальных Панелей
techguns:stairs_metal:15, Ступеньки из Карбона
techguns:stairs_concrete:7, Железобетонные ступеньки (Светлые)
techguns:stairs_concrete:15, Железобетонные ступеньки (Темные)
techguns:tg_spawner:0, Дыра с монстрами
techguns:tg_spawner:1, Военная точка возрождения
techguns:neonlights:0, Двойные Неоновые Огни
techguns:neonlights:1, Двойные Неоновые Огни (Повернутые)
techguns:neonlights:2, Счетверенные Неоновые Огни
techguns:neonlights:3, Счетверенные Неоновые Огни (Повернутые)
techguns:neonlights:4, Квадратные Неоновые Огни
techguns:military_crate:0, Ящик с Боеприпасами
techguns:military_crate:1, Ящик с Оружием
techguns:military_crate:2, Ящик с Доспехами
techguns:military_crate:3, Ящик с Медикаментами
techguns:military_crate:4, Ящик со Взрывчаткой
techguns:military_crate:5, Ящик Снабжения
techguns:military_crate:6, Ящик Снабжения
techguns:military_crate:7, Ящик Снабжения
techguns:military_crate:8, Ящик Снабжения
techguns:explosive_charge:0, Карьерная Взрывчатка
techguns:explosive_charge:1, Улучшенная Карьерная Взрывчатка
techguns:sand_hard:0, Закаленный Песок
techguns:slimy:0, Странные Светящиеся Яйца
techguns:slimyladder:3, Слизистый След
techguns:orecluster:0, Кластер руды (Уголь)
techguns:orecluster:1, Кластер руды (Обычный Металл)
techguns:orecluster:2, Кластер руды (Цветной Металл)
techguns:orecluster:3, Кластер руды (Блестящий Металл)
techguns:orecluster:4, Кластер руды (Уран)
techguns:orecluster:5, Кластер руды (Обычные Драгоценные Камни)
techguns:orecluster:6, Кластер руды (Сияющие Драгоценные Камни)
techguns:orecluster:7, Кластер руды (Адские Кварц)
techguns:orecluster:8, Кластер Руды (Нефть)
techguns:oredrill:0, Рама Бура
techguns:oredrill:1, Крепление Бура
techguns:oredrill:2, Стержень Бура
techguns:oredrill:3, Двигатель Бура
techguns:oredrill:4, Контроллер Бура
techguns:block_creeper_acid, Кислота Крипера
techguns:itemshared:0, Каменные Пули
techguns:itemshared:1, Пистолетные Патроны
techguns:itemshared:2, Патроны для Дробовика
techguns:itemshared:3, Винтовочные Патроны
techguns:itemshared:4, Снайперские Патроны
techguns:itemshared:5, 40-мм граната
techguns:itemshared:6, Усовершенствованные Патроны
techguns:itemshared:7, Ракета
techguns:itemshared:8, Стак Винтовочных Патронов
techguns:itemshared:9, Магазин для ПП
techguns:itemshared:10, Магазин для ПП (Пустой)
techguns:itemshared:11, Обойма для Пистолета
techguns:itemshared:12, Обойма для Пистолета (Пустая)
techguns:itemshared:13, Магазин для Штурмовой Винтовки
techguns:itemshared:14, Магазин для Штурмовой Винтовки (Пустой)
techguns:itemshared:15, Магазин для Пулемета
techguns:itemshared:16, Магазин для Пулемета (Пустой)
techguns:itemshared:17, Барабан для Минигана
techguns:itemshared:18, Барабан для Минигана (Пустой)
techguns:itemshared:19, Магазин для AS50
techguns:itemshared:20, Магазин для AS50 (Пустой)
techguns:itemshared:21, Магазин для Усовершенствованной Винтовки
techguns:itemshared:22, Магазин для Усовершенствованной Винтовки (Пустой)
techguns:itemshared:23, Баллон со Сжатым Воздухом
techguns:itemshared:24, Баллон со Сжатым Воздухом (Пустой)
techguns:itemshared:25, Био Бак
techguns:itemshared:26, Био Бак (Пустой)
techguns:itemshared:27, Топливный Бак
techguns:itemshared:28, Топливный Бак (Пустой)
techguns:itemshared:29, Энергетическая Ячейка
techguns:itemshared:30, Энергетическая Ячейка (Пустая)
techguns:itemshared:31, Ядерный Микрореактор
techguns:itemshared:32, Ядерный Микрореактор (Истощен)
techguns:itemshared:33, Железная Ствольная Коробка
techguns:itemshared:34, Стальная Ствольная Коробка
techguns:itemshared:35, Закаленная Ствольная Коробка
techguns:itemshared:36, Карбоновая Ствольная Коробка
techguns:itemshared:37, Каменный Ствол
techguns:itemshared:38, Железный Ствол
techguns:itemshared:39, Закаленный Ствол
techguns:itemshared:40, Карбоновый Ствол
techguns:itemshared:41, Ствол Лазера
techguns:itemshared:42, Деревянное Ложе
techguns:itemshared:43, Пластиковое Ложе
techguns:itemshared:44, Карбоновое Ложе
techguns:itemshared:45, Пластина Паровой Брони
techguns:itemshared:46, Железная Пластина
techguns:itemshared:47, Медная Пластина
techguns:itemshared:48, Оловянная Пластина
techguns:itemshared:49, Бронзовая Пластина
techguns:itemshared:50, Стальная Пластина
techguns:itemshared:51, Обсидианово-Стальная Пластина
techguns:itemshared:52, Свинцовая Пластина
techguns:itemshared:53, Карбоновая Пластина
techguns:itemshared:54, Титановая Пластина
techguns:itemshared:55, Пластиковый Лист
techguns:itemshared:56, Резиновый Лист
techguns:itemshared:57, Механические Детали (Железо)
techguns:itemshared:58, Механические Детали (Закаленные)
techguns:itemshared:59, Механические Детали (Карбон)
techguns:itemshared:60, Прочная Ткань
techguns:itemshared:61, Биомасса
techguns:itemshared:62, Медный Провод
techguns:itemshared:63, Золотой Провод
techguns:itemshared:64, Карбоновые Волокна
techguns:itemshared:65, Электросхема
techguns:itemshared:66, Элитная Электросхема
techguns:itemshared:67, Пластина Силовой Брони
techguns:itemshared:68, Катушка
techguns:itemshared:69, Кибернетические Запчасти
techguns:itemshared:70, Электродвигатель
techguns:itemshared:71, Лазерный Фокус
techguns:itemshared:72, Насосный Механизм
techguns:itemshared:73, Излучатель Радиации
techguns:itemshared:74, Звуковой Излучатель
techguns:itemshared:75, Бризантная Взрывчатка
techguns:itemshared:76, Адский Излучатель
techguns:itemshared:77, Обработанная Кожа
techguns:itemshared:78, Титановая Руда
techguns:itemshared:79, Медный Слиток
techguns:itemshared:80, Оловянный Слиток
techguns:itemshared:81, Бронзовый Слиток
techguns:itemshared:82, Свинцовый Слиток
techguns:itemshared:83, Стальной Слиток
techguns:itemshared:84, Обсидианово-Стальной Слиток
techguns:itemshared:85, Титановый Слиток
techguns:itemshared:86, Медный Самородок
techguns:itemshared:87, Свинцовый Самородок
techguns:itemshared:88, Стальной Самородок
techguns:itemshared:89, Фильтр Противогаза
techguns:itemshared:90, Рюкзак Планера
techguns:itemshared:91, Крыло Планера
techguns:itemshared:92, Антигравитационное Ядро
techguns:itemshared:93, Кислородная Маска
techguns:itemshared:94, Улучшение Механизма (Обработка Стаков)
techguns:itemshared:95, Сырая Резина
techguns:itemshared:96, Сырой Пластик
techguns:itemshared:97, Оксид Урана
techguns:itemshared:98, Обогащенный Уран
techguns:itemshared:99, Броня Турели (Железо)
techguns:itemshared:100, Броня Турели (Сталь)
techguns:itemshared:101, Броня Турели (Обсидианово-Стальная)
techguns:itemshared:102, Броня Турели (Карбон)
techguns:itemshared:103, Кварцевый Жезл
techguns:itemshared:104, Фокусировщик Тепловых Лучей Реакционной Камеры
techguns:itemshared:105, УФ-Излучатель Реакционной Камеры
techguns:itemshared:106, §6Патроны для Дробовика (Зажигательные)
techguns:itemshared:107, §6Магазин для AS50 (Зажигательные)
techguns:itemshared:108, §6Снайперские Патроны (Зажигательные)
techguns:itemshared:109, §6Пистолетные Патроны (Зажигательные)
techguns:itemshared:110, §6Винтовочные Патроны (Зажигательные)
techguns:itemshared:111, §6Стак Винтовочных Патронов (Зажигательные)
techguns:itemshared:112, §6Магазин для ПП (Зажигательные)
techguns:itemshared:113, §6Магазин для Пистолета (Зажигательные)
techguns:itemshared:114, §6Барабан для Мигинана (Зажигательные)
techguns:itemshared:115, §6Магазин для Штурмовой Винтовки (Зажигательные)
techguns:itemshared:116, §6Магазин для Ручного Пулемета (Зажигательные)
techguns:itemshared:117, Ракета (Тактическая Атомная Бомба)
techguns:itemshared:118, Малая Ядерная Боеголовка
techguns:itemshared:119, Головка Бура (Обсидиан)
techguns:itemshared:120, Головка Бура (Карбон)
techguns:itemshared:121, Набалдашник Силового Кулака (Обсидиан)
techguns:itemshared:122, Набалдашник Силового Кулака (Карбон)
techguns:itemshared:123, Лезвие Бензопилы (Обсидиан)
techguns:itemshared:124, Лезвие Бензопилы (Карбон)
techguns:itemshared:125, Редстоуновая Батарейка
techguns:itemshared:126, Редстоуновая Батарейка (Пустая)
techguns:itemshared:127, Снаряд для Винтовки Гаусса
techguns:itemshared:128, Ствол для Винтовки Гаусса
techguns:itemshared:129, Экранированный Титановый Ствол
techguns:itemshared:130, Титановый Ствольная Коробка
techguns:itemshared:131, Плазменный Генератор
techguns:itemshared:132, Рабочие Перчатки
techguns:itemshared:133, Защитное волокно
techguns:itemshared:134, Малый Бур (Сталь)
techguns:itemshared:135, Малый Бур (Обсидиановая Сталь)
techguns:itemshared:136, Малый Бур (Карбон)
techguns:itemshared:137, Средний Бур (Сталь)
techguns:itemshared:138, Средний Бур (Обсидиановая Сталь)
techguns:itemshared:139, Средний Бур (Карбон)
techguns:itemshared:140, Большой Бур (Сталь)
techguns:itemshared:141, Большой Бур (Обсидиановая Сталь)
techguns:itemshared:142, Большой Бур (Карбон)
techguns:itemshared:143, §4Магазин для AS50 (Разрывные)
techguns:itemshared:144, §4Снайперские Патроны (Разрывные)
techguns:itemshared:145, §eРакета (Скоростная)
techguns:itemshared:146, Гемакон
techguns:itemshared:147, Улучшение Брони: Защита I
techguns:itemshared:148, Улучшение Брони: Защита от Снарядов I
techguns:itemshared:149, Улучшение Брони: Защита от Взрывов I
techguns:itemshared:150, Улучшение Брони: Защита II
techguns:itemshared:151, Улучшение Брони: Защита от Снарядов II
techguns:itemshared:152, Улучшение Брони: Защита от Взрывов II
techguns:itemshared:153, Улучшение Брони: Защита III
techguns:itemshared:154, Улучшение Брони: Защита от Снарядов III
techguns:itemshared:155, Улучшение Брони: Защита от Взрывов III
techguns:radaway, Антирадин
techguns:radpills, Таблетки Антирадина
techguns:gasmask, Противогаз
techguns:glider, Планер
techguns:jumppack, Прыжковый Ранец
techguns:scubatanks, Кислородные Баки
techguns:nightvisiongoggles, Очки Ночного Видения
techguns:jetpack, Реактивный Ранец
techguns:tacticalmask, Тактическая Маска
techguns:antigravpack, Антигравитационное Устройство
techguns:item_door3x3:0, Сдвоенная Дверь
techguns:item_door3x3:1, Ангарная Дверь (Верх)
techguns:item_door3x3:2, Ангарная Дверь (Низ)
techguns:item_door3x3:3, Techdoor (Nether)
techguns:item_bunkerdoor, Дверь Бункера
techguns:combatknife, Боевой Нож
techguns:crowbar, Лом
techguns:t1_combat_helmet, item.t1_combat_helmet.name
techguns:t1_combat_chestplate, item.t1_combat_chestplate.name
techguns:t1_combat_leggings, item.t1_combat_leggings.name
techguns:t1_combat_boots, item.t1_combat_boots.name
techguns:t1_scout_helmet, item.t1_scout_helmet.name
techguns:t1_scout_chestplate, item.t1_scout_chestplate.name
techguns:t1_scout_leggings, item.t1_scout_leggings.name
techguns:t1_scout_boots, item.t1_scout_boots.name
techguns:t1_miner_helmet, item.t1_miner_helmet.name
techguns:t1_miner_chestplate, item.t1_miner_chestplate.name
techguns:t1_miner_leggings, item.t1_miner_leggings.name
techguns:t1_miner_boots, item.t1_miner_boots.name
techguns:steam_helmet, item.steam_helmet.name
techguns:steam_chestplate, item.steam_chestplate.name
techguns:steam_leggings, item.steam_leggings.name
techguns:steam_boots, item.steam_boots.name
techguns:hazmat_helmet, item.hazmat_helmet.name
techguns:hazmat_chestplate, item.hazmat_chestplate.name
techguns:hazmat_leggings, item.hazmat_leggings.name
techguns:hazmat_boots, item.hazmat_boots.name
techguns:t2_combat_helmet, item.t2_combat_helmet.name
techguns:t2_combat_chestplate, item.t2_combat_chestplate.name
techguns:t2_combat_leggings, item.t2_combat_leggings.name
techguns:t2_combat_boots, item.t2_combat_boots.name
techguns:t2_commando_helmet, item.t2_commando_helmet.name
techguns:t2_commando_chestplate, item.t2_commando_chestplate.name
techguns:t2_commando_leggings, item.t2_commando_leggings.name
techguns:t2_commando_boots, item.t2_commando_boots.name
techguns:t2_riot_helmet, item.t2_riot_helmet.name
