Mod:Item:MetaData, Localized Name
cfm:upgraded_fence_nether_brick, Обновлённый забор из незеритового кирпича
cfm:upgraded_gate_oak, Обновлённая дубовая калитка
cfm:upgraded_gate_spruce, Обновлённая еловая калитка
cfm:upgraded_gate_birch, Обновлённая берёзовая калитка
cfm:upgraded_gate_jungle, Обновлённая тропическая калитка
cfm:upgraded_gate_acacia, Обновлённая акациевая калитка
cfm:upgraded_gate_dark_oak, Обновлённая тёмно-дубовая калитка
cfm:park_bench_oak, Дубовая парковая скамейка
cfm:park_bench_spruce, Еловая парковая скамейка
cfm:park_bench_birch, Берёзовая парковая скамейка
cfm:park_bench_jungle, Тропическая парковая скамейка
cfm:park_bench_acacia, Акациевая парковая скамейка
cfm:park_bench_dark_oak, Тёмно-дубовая парковая скамейка
cfm:inflatable_castle:0, Inflatable Castle
cfm:inflatable_castle:1, Inflatable Castle
cfm:inflatable_castle:2, Inflatable Castle
cfm:inflatable_castle:3, Inflatable Castle
cfm:inflatable_castle:4, Inflatable Castle
cfm:inflatable_castle:5, Inflatable Castle
cfm:inflatable_castle:6, Inflatable Castle
cfm:inflatable_castle:7, Inflatable Castle
cfm:inflatable_castle:8, Inflatable Castle
cfm:inflatable_castle:9, Inflatable Castle
cfm:inflatable_castle:10, Inflatable Castle
cfm:inflatable_castle:11, Inflatable Castle
cfm:inflatable_castle:12, Inflatable Castle
cfm:inflatable_castle:13, Inflatable Castle
cfm:inflatable_castle:14, Inflatable Castle
cfm:inflatable_castle:15, Inflatable Castle
cfm:castle_netting, Castle Netting
cfm:item_flesh, Плоть
cfm:item_flesh_cooked, Приготовленная плоть
cfm:item_cool_pack, Охлаждающий пакет
cfm:item_hammer, Молоток
cfm:item_envelope, Конверт
cfm:item_envelope_signed, item.item_envelope_signed.name
cfm:item_package, Посылка
cfm:item_package_signed, item.item_package_signed.name
cfm:item_ink_cartridge, Чернильный картридж
cfm:item_bread_slice, Кусочек хлеба
cfm:item_toast, Тост
cfm:item_knife, Нож
cfm:item_cup, Кружка
cfm:item_drink, item.item_drink.name
cfm:item_soap, Мыло
cfm:item_soap_water, Мыльная вода
cfm:item_super_soap_water, Супер мыльная вода
cfm:item_recipe_book, Книга рецептов
cfm:item_crayfish, item.item_crayfish.name
cfm:item_log, Полено
cfm:item_spatula, Лопатка
cfm:item_sausage, Сосиска
cfm:item_sausage_cooked, Приготовленная сосиска
cfm:item_kebab, Сырой кебаб
cfm:item_kebab_cooked, Приготовленный кебаб
cfm:item_crow_bar, Ломик
cfm:ceiling_fan_fans, item.ceiling_fan_fans.name
cfm:tv_remote, Пульт от телевизора
ironchest:iron_gold_chest_upgrade, Улучшение из железного в золотой сундук
ironchest:gold_diamond_chest_upgrade, Улучшение из золотого в алмазный сундук
ironchest:copper_silver_chest_upgrade, Улучшение из медного в серебряный сундук
ironchest:silver_gold_chest_upgrade, Улучшение из серебряного в золотой сундук
ironchest:copper_iron_chest_upgrade, Улучшение из медного в железный сундук
ironchest:diamond_crystal_chest_upgrade, Улучшение из алмазного в кристальный сундук
ironchest:wood_iron_chest_upgrade, Улучшение из деревянного в железный сундук
ironchest:wood_copper_chest_upgrade, Улучшение из деревянного в медный сундук
ironchest:diamond_obsidian_chest_upgrade, Улучшение из алмазного в обсидиановый сундук
ironchest:iron_gold_shulker_upgrade, Улучшение из железного в золотой Шалкеровый ящик
ironchest:gold_diamond_shulker_upgrade, Улучшение из золотого в алмазный Шалкеровый ящик
ironchest:copper_silver_shulker_upgrade, Улучшение из медного в серебряный Шалкеровый ящик
ironchest:silver_gold_shulker_upgrade, Улучшение из серебряного в золотой Шалкеровый ящик
ironchest:copper_iron_shulker_upgrade, Улучшение из медного в железный Шалкеровый ящик
ironchest:diamond_crystal_shulker_upgrade, Улучшение из алмазного в кристальный Шалкеровый ящик
ironchest:vanilla_iron_shulker_upgrade, Улучшение из обычного в железный Шалкеровый ящик
ironchest:vanilla_copper_shulker_upgrade, Улучшение из обычного в медный Шалкеровый ящик
ironchest:diamond_obsidian_shulker_upgrade, Улучшение из алмазного в обсидиановый Шалкеровый ящик
ironchest:iron_chest:0, Железный сундук
ironchest:iron_chest:1, Золотой сундук
ironchest:iron_chest:2, Алмазный сундук
ironchest:iron_chest:3, Медный сундук
ironchest:iron_chest:4, Серебряный сундук
ironchest:iron_chest:5, Кристальный сундук
ironchest:iron_chest:6, Обсидиановый сундук
ironchest:iron_chest:7, Земляной Сундук 9000!
ironchest:iron_shulker_box_white:0, Белый Железный Шалкеровый ящик
ironchest:iron_shulker_box_white:1, Белый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_white:2, Белый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_white:3, Белый Медный Шалкеровый ящик
ironchest:iron_shulker_box_white:4, Белый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_white:5, Белый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_white:6, Белый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_orange:0, Оранжевый Железный Шалкеровый ящик
ironchest:iron_shulker_box_orange:1, Оранжевый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_orange:2, Оранжевый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_orange:3, Оранжевый Медный Шалкеровый ящик
ironchest:iron_shulker_box_orange:4, Оранжевый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_orange:5, Оранжевый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_orange:6, Оранжевый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_magenta:0, Фиолетовый Железный Шалкеровый ящик
ironchest:iron_shulker_box_magenta:1, Фиолетовый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_magenta:2, Фиолетовый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_magenta:3, Фиолетовый Медный Шалкеровый ящик
ironchest:iron_shulker_box_magenta:4, Фиолетовый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_magenta:5, Фиолетовый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_magenta:6, Фиолетовый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_light_blue:0, Светло-синий Железный Шалкеровый ящик
ironchest:iron_shulker_box_light_blue:1, Светло-синий Золотой Шалкеровый ящик
ironchest:iron_shulker_box_light_blue:2, Светло-синий Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_light_blue:3, Светло-синий Медный Шалкеровый ящик
ironchest:iron_shulker_box_light_blue:4, Светло-синий Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_light_blue:5, Светло-синий Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_light_blue:6, Светло-синий Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_yellow:0, Жёлтый Железный Шалкеровый ящик
ironchest:iron_shulker_box_yellow:1, Жёлтый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_yellow:2, Жёлтый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_yellow:3, Жёлтый Медный Шалкеровый ящик
ironchest:iron_shulker_box_yellow:4, Жёлтый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_yellow:5, Жёлтый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_yellow:6, Жёлтый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_lime:0, Лаймовый Железный Шалкеровый ящик
ironchest:iron_shulker_box_lime:1, Лаймовый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_lime:2, Лаймовый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_lime:3, Лаймовый Медный Шалкеровый ящик
ironchest:iron_shulker_box_lime:4, Лаймовый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_lime:5, Лаймовый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_lime:6, Лаймовый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_pink:0, Розовый Железный Шалкеровый ящик
ironchest:iron_shulker_box_pink:1, Розовый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_pink:2, Розовый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_pink:3, Розовый Медный Шалкеровый ящик
ironchest:iron_shulker_box_pink:4, Розовый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_pink:5, Розовый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_pink:6, Розовый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_gray:0, Серый Железный Шалкеровый ящик
ironchest:iron_shulker_box_gray:1, Серый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_gray:2, Серый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_gray:3, Серый Медный Шалкеровый ящик
ironchest:iron_shulker_box_gray:4, Серый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_gray:5, Серый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_gray:6, Серый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_silver:0, Светло-серый Железный Шалкеровый ящик
ironchest:iron_shulker_box_silver:1, Светло-серый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_silver:2, Светло-серый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_silver:3, Светло-серый Медный Шалкеровый ящик
ironchest:iron_shulker_box_silver:4, Светло-серый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_silver:5, Светло-серый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_silver:6, Светло-серый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_cyan:0, Голубой Железный Шалкеровый ящик
ironchest:iron_shulker_box_cyan:1, Голубой Золотой Шалкеровый ящик
ironchest:iron_shulker_box_cyan:2, Голубой Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_cyan:3, Голубой Медный Шалкеровый ящик
ironchest:iron_shulker_box_cyan:4, Голубой Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_cyan:5, Голубой Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_cyan:6, Голубой Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_purple:0, Железный Шалкеровый ящик
ironchest:iron_shulker_box_purple:1, Золотой Шалкеровый ящик
ironchest:iron_shulker_box_purple:2, Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_purple:3, Медный Шалкеровый ящик
ironchest:iron_shulker_box_purple:4, Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_purple:5, Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_purple:6, Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_blue:0, Синий Железный Шалкеровый ящик
ironchest:iron_shulker_box_blue:1, Синий Золотой Шалкеровый ящик
ironchest:iron_shulker_box_blue:2, Синий Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_blue:3, Синий Медный Шалкеровый ящик
ironchest:iron_shulker_box_blue:4, Синий Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_blue:5, Синий Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_blue:6, Синий Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_brown:0, Коричневый Железный Шалкеровый ящик
ironchest:iron_shulker_box_brown:1, Коричневый Золотой Шалкеровый ящик
ironchest:iron_shulker_box_brown:2, Коричневый Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_brown:3, Коричневый Медный Шалкеровый ящик
ironchest:iron_shulker_box_brown:4, Коричневый Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_brown:5, Коричневый Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_brown:6, Коричневый Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_green:0, Зелёный Железный Шалкеровый ящик
ironchest:iron_shulker_box_green:1, Зелёный Золотой Шалкеровый ящик
ironchest:iron_shulker_box_green:2, Зелёный Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_green:3, Зелёный Медный Шалкеровый ящик
ironchest:iron_shulker_box_green:4, Зелёный Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_green:5, Зелёный Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_green:6, Зелёный Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_red:0, Красный Железный Шалкеровый ящик
ironchest:iron_shulker_box_red:1, Красный Золотой Шалкеровый ящик
ironchest:iron_shulker_box_red:2, Красный Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_red:3, Красный Медный Шалкеровый ящик
ironchest:iron_shulker_box_red:4, Красный Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_red:5, Красный Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_red:6, Красный Обсидиановый Шалкеровый ящик
ironchest:iron_shulker_box_black:0, Чёрный Железный Шалкеровый ящик
ironchest:iron_shulker_box_black:1, Чёрный Золотой Шалкеровый ящик
ironchest:iron_shulker_box_black:2, Чёрный Алмазный Шалкеровый ящик
ironchest:iron_shulker_box_black:3, Чёрный Медный Шалкеровый ящик
ironchest:iron_shulker_box_black:4, Чёрный Серебряный Шалкеровый ящик
ironchest:iron_shulker_box_black:5, Чёрный Кристальный Шалкеровый ящик
ironchest:iron_shulker_box_black:6, Чёрный Обсидиановый Шалкеровый ящик
mm:invisible, Invisible
mm:azure_key, Fracture Dimensional Key
mm:brown_key, Golden Canyon Dimensional Key
mm:maelstrom_key, Key of the Abandoned
mm:red_key, Crimson Dimensional Key
mm:cliff_key_fragment, Golden Key Fragment
mm:red_key_fragment, Crimson Key Fragment
mm:maelstrom_key_fragments, Maelstrom Key Fragments
mm:maelstrom_core, Maelstrom Core
mm:azure_maelstrom_core_crystal, Azure Maelstrom Core
mm:golden_maelstrom_core, Golden Maelstrom Core
mm:crimson_maelstrom_core, Crimson Maelstrom Core
mm:maelstrom_fragment, Maelstrom Fragment
mm:azure_maelstrom_fragment, Azure Maelstrom Fragment
mm:golden_maelstrom_fragment, Golden Maelstrom Fragment
mm:crimson_maelstrom_fragment, Crimson Maelstrom Fragment
mm:elk_hide, Elk Hide
mm:elk_strips, Elk Strips
mm:elk_jerky, Elk Jerky
mm:plum, Plum
mm:iron_pellet, Iron Pellet
mm:maelstrom_pellet, item.maelstrom_pellet.name
mm:chasmium_ingot, Chasmium Ingot
mm:catalyst, Mana Catalyst
mm:minotaur_horn, Maelstrom Minotaur Horn
mm:flintlock_pistol, Flintlock Pistol
mm:boomstick, Boomstick
mm:musket, Musket
mm:repeater, Redstone Repeater
mm:rifle, Rifle
mm:elk_blaster, Azure Piercer
mm:pumpkin, Roman Artillery: Pumpkin
mm:golden_pistol, Golden Pistol
mm:golden_repeater, Golden Repeater
mm:golden_shotgun, Golden Shotgun
mm:golden_rifle, Golden Rifle
mm:energized_pistol, Energized Pistol
mm:energized_repeater, Energized Repeater
mm:energized_shotgun, Energized Shotgun
mm:energized_piercer, Energized Piercer
mm:energized_musket, Energized Musket
mm:maelstrom_cannon, Maelstrom Cannon
mm:will-o-the-wisp_staff, Will-O-The-Wisp Staff
mm:quake_staff, Seismic Staff
mm:leap_staff, Staff of Leaping
mm:speed_staff, Staff of Speed
mm:fireball_staff, Inferno Staff
mm:cross_of_aqua, Poseidon's Cross
mm:brownstone_cannon, Brownstone Cannon
mm:meteor_staff, Starfall Staff
mm:golden_quake_staff, Golden Seismic Staff
mm:explosive_staff, Explosive Staff
mm:golden_fireball_staff, Golden Inferno Staff
mm:crimson_rune_staff, Crimson Rune Staff
mm:energized_caduceus, Energized Caduceus
mm:tuning_fork, Tuning Fork of Doom
mm:venom_dagger, Venom Dagger
mm:nexus_battleaxe, Nexus Battleaxe
mm:chasmium_sword, Chasmium Sword
mm:sword_of_shades, Maelstrom Longsword
mm:shadow_dagger, Maelstrom Dagger
mm:maelstrom_battleaxe, Maelstrom Battleaxe
mm:frost_sword, Frost Sword
mm:beast_blade, Maelstrom Crystal Sword
mm:elucidator, Elucidator
mm:dragon_slayer, Dragon Slayer
mm:ancient_battleaxe, Ancient Battleaxe
mm:brownstone_sword, Brownstone Sword
mm:crusade_sword, Crusade Sword
mm:magisteel_sword, Magisteel Sword
mm:gold_stone_longsword, Emperor's Sword
mm:black_gold_sword, Shadowgold Sword
mm:kanshou, Kanshou
mm:bakuya, Bakuya
mm:explosive_dagger, Explosive Dagger
mm:energetic_steel_sword, Energetic Steel Sword
mm:energetic_steel_cleaver, Energetic Steel Cleaver
mm:fadesteel_sword, Fadesteel Sword
mm:homuramaru, Blade One, Homuramaru
mm:black_march, Black March
mm:straw_hat, Straw Hat
mm:speed_boots, Speed Boots
mm:nexus_helmet, White Diamond Helmet
mm:nexus_chestplate, White Diamond Chestplate
mm:nexus_leggings, White Diamond Leggings
mm:nexus_boots, White Diamond Boots
mm:elk_hide_helmet, Crystalhide Helmet
mm:elk_hide_chestplate, Crystalhide Chestplate
mm:elk_hide_leggings, Crystalhide Leggings
mm:elk_hide_boots, Crystalhide Boots
mm:chasmium_helmet, Chasmium Helmet
mm:chasmium_chestplate, Chasmium Chestplate
mm:chasmium_leggings, Chasmium Leggings
mm:chasmium_boots, Chasmium Boots
mm:maelstrom_helmet, Maelstrom Helmet
mm:maelstrom_chestplate, Maelstrom Chestplate
mm:maelstrom_leggings, Maelstrom Leggings
mm:maelstrom_boots, Maelstrom Boots
mm:swamp_helmet, Exo Helmet
mm:swamp_chestplate, Exo Chestplate
mm:swamp_leggings, Exo Leggings
mm:swamp_boots, Exo Boots
mm:goltox_helmet, Goltox Helmet
mm:goltox_chestplate, Goltox Chestplate
mm:goltox_leggings, Goltox Leggings
mm:goltox_boots, Goltox Boots
mm:nyan_helmet, Nyan Helmet
mm:nyan_chestplate, Nyan Chestplate
mm:nyan_leggings, Nyan Leggings
mm:nyan_boots, Nyan Boots
mm:black_gold_helmet, Shadowgold Helmet
mm:black_gold_chestplate, Shadowgold Chestplate
mm:black_gold_leggings, Shadowgold Leggings
mm:black_gold_boots, Shadowgold Boots
mm:energetic_steel_helmet, Energetic Steel Helmet
mm:energetic_steel_chestplate, Energetic Steel Chestplate
mm:energetic_steel_leggings, Energetic Steel Leggings
mm:energetic_steel_boots, Energetic Steel Boots
mm:fadesteel_helmet, Fadesteel Helmet
mm:fadesteel_chestplate, Fadesteel Chestplate
mm:fadesteel_leggings, Fadesteel Leggings
mm:fadesteel_boots, Fadesteel Boots
mm:elysium_helmet, Elysium Helmet
mm:elysium_chestplate, Elysium Chestplate
mm:elysium_leggings, Elysium Leggings
mm:elysium_boots, Elysium Boots
mm:ammo_case, Ammo Case
mm:chasmium_ammo_case, Chasmium Ammo Case
mm:black_gold_ammo_case, Golden Ammo Case
mm:crimson_ammo_case, Crimson Ammo Case
mm:gold_pellet, Gold Pellet
mm:swamp_slime, Swamp Slime
mm:fly_wings, Fly Wings
mm:energetic_steel_pickaxe, Energetic Steel Pickaxe
mm:crimson_pellet, item.crimson_pellet.name
mm:elysium_wings, Elysium Wings
mm:music_disc_new_world, Music Disc
mm:music_disc_wandering, Music Disc
mm:mega_structure_block, Mega Structure Block
mm:lighting_updater, Temporary Lighting Updater
mm:disappearing_spawner, Disappearing Spawner
mm:nexus_herobrine_spawner, Sinister Maelstrom
mm:maelstrom_core_block, Maelstrom Core
mm:azure_maelstrom_core, Fracture Maelstrom Core
mm:cliff_maelstrom_core, Golden Maelstrom Core
mm:azure_maelstrom, Maelstrom Block
mm:azure_decaying_maelstrom, Decaying Maelstrom Block
mm:maelstrom_heart, Maelstrom Tower Core
mm:nexus_teleporter, Nexus Teleporter
mm:nexus_portal, Nexus Portal
mm:dark_nexus_portal, Dark Nexus Portal
mm:azure_portal, Fracture Portal
mm:cliff_portal, Golden Valley Portal
mm:crimson_portal, Crimson Portal
mm:black_sky, Black Air
mm:dark_azure_stone, Dark Fracture Stone
mm:azure_stone_1, Fracture Granite
mm:azure_stone_2, Marine Rock
mm:azure_stone_3, Blue Granite
mm:azure_stone_4, Azure Cobblestone
mm:azure_stone_5, Blue Glowstone
mm:light_azure_stone, Light Fracture Stone
mm:azure_coal_ore, Coal Ore
mm:azure_diamond_ore, Diamond Ore
mm:azure_emerald_ore, Emerald Ore
mm:azure_lapis_ore, Lapis Ore
mm:azure_iron_ore, Iron Ore
mm:azure_gold_ore, Gold Ore
mm:azure_redstone_ore, Redstone Ore
mm:azure_lit_redstone_ore, tile.azure_lit_redstone_ore.name
mm:chasmium_ore, Chasmium Ore
mm:cliff_stone, Cliff Stone
mm:red_cliff_stone, Red Cliff Stone
mm:azure_grass, Fracture Grass
mm:azure_vines_block, Vines Block
mm:azure_vines, Ravine Vines
mm:blue_daisy, Blue Daisy
mm:ruby_orchid, Ruby Orchid
mm:browned_grass, Browned Grass
mm:double_browned_grass, Tall Browned Grass
mm:fire_grass, Red Tipped Grass
mm:azure_log, Fracture Log
mm:plum_log, Plum Log
mm:swamp_log, Swamp Wood
mm:full_swamp_log, Swamp Wood
mm:azure_leaves, Fracture Leaves
mm:plum_leaves, Plum Leaves
mm:plum_filled_leaves, Plum Filled Leaves
mm:swamp_leaves, Swamp Leaves
mm:azure_sapling, Fracture Sapling
mm:plum_sapling, Plum Sapling
mm:large_plum_sapling, Large Plum Sapling
mm:swamp_sapling, Swamp Sapling
mm:azure_planks, Planks
mm:azure_fence, Fence
mm:azure_plank_stairs, Azure Plank Stairs
mm:swamp_planks, Swamp Planks
mm:swamp_plank_stairs, Swamp Plank Stairs
mm:swamp_fence, Swamp Plank Fence
mm:maelstrom_bricks, Maelstrom Bricks
mm:maelstrom_brick_fence, Maelstrom Brick Fence
mm:maelstrom_brick_stairs, Maelstrom Brick Stairs
mm:maelstrom_stonebrick, Maelstrom Stonebrick
mm:maelstrom_stonebrick_stairs, Maelstrom Stonebrick Stairs
mm:maelstrom_stonebrick_fence, Maelstrom Stonebrick Fence
mm:azure_stonebrick, Fracture Stonebrick
mm:azure_stonebrick_stairs, Fracture Stonebrick Stairs
mm:azure_stonebrick_cracked, Cracked Fracture Stonebrick
mm:azure_stonebrick_carved, Carved Fracture Stonebrick
mm:azure_stonebrick_carved_2, Carved Fracture Stonebrick
mm:azure_stonebrick_carved_3, Carved Fracture Stonebrick
mm:azure_stonebrick_lit, Fracture Stonebrick Lamp
mm:gold_stone, Gold Stone
mm:cracked_gold_stone, Cracked Gold Stone
mm:gold_stone_fence, Gold Stone Fence
mm:gold_stone_stairs, Gold Stone Stairs
mm:browned_pillar, Brownstone Pillar
mm:browned_block, Polished Brownstone
mm:gold_stone_lamp, Gold Stone Lamp
mm:chiseled_cliff_stone, Chiseled Cliff Stone
mm:swamp_brick, Swamp Brick
mm:cracked_swamp_brick, Cracked Swamp Brick 
mm:crimson_maelstrom_bricks, Crimson Maelstrom Bricks
mm:crimson_maelstrom_brick_fence, Crimson Maelstrom Brick Fence
mm:crimson_maelstrom_brick_stairs, Crimson Maelstrom Brick Stairs
mm:crimson_lamp, Crimson Lamp
mm:chain, Chain
mm:multi_chain, Chains
mm:large_chain, Large Chain
mm:metal_lamp, Industrial Lamp
mm:furnace_bricks, Darkened Stonebrick
mm:furnace_stairs, Darkened Stonebrick Stairs
mm:cracked_furnace_bricks, Cracked Darkened Stonebrick
mm:furnace_bricks_lit, Darkened Stonebrick
mm:cracked_quartz, Cracked Quartz
mm:azure_key_block, Fracture Key Block
mm:azure_dungeon_key_block, Fracture Dungeon Key Block
mm:brown_key_block, Brown Key Block
mm:red_dungeon_key_block, Red Key Block
mm:ice_key_block, Blue Key Block
mm:ice_dungeon_key_block, Blue Dungeon Key Block
mm:black_dungeon_key_block, Black Dungeon Key Block
mm:furnace_pillar, Darkened Stonebrick Pillar
mm:redstone_brick, Redstone Bricks
mm:cracked_redstone_brick, Cracked Redstone Bricks
mm:iron_grate, Iron Grate
mm:fan, tile.fan.name
mm:stonebrick_blockvoid, Stonebrick Blockvoid
mm:obsidian_blockvoid, Obsidian Blockvoid
mm:furnace_bricks_blockvoid, Furnace Bricks Blockvoid
mm:redstone_brick_blockvoid, Redstone Bricks Blockvoid
mcwfurnitures:oak_plate, Oak Plate
mcwfurnitures:spruce_plate, Spruce Plate
mcwfurnitures:birch_plate, Birch Plate
mcwfurnitures:jungle_plate, Jungle Plate
mcwfurnitures:acacia_plate, Acacia Plate
mcwfurnitures:dark_oak_plate, Dark Oak Plate
mcwfurnitures:cabinet_door, Cabinet Door
mcwfurnitures:drawer, Drawer
mcwfurnitures:iron_handle, Iron Handle
mcwfurnitures:pult, Oak Kitchen Counter   
mcwfurnitures:pult_1, Oak Cupboard Counter
mcwfurnitures:pult_2, Oak Cupboard Counter
mcwfurnitures:pult_3, Oak Double Drawer Counter
mcwfurnitures:pult_4, Oak Drawer Counter
mcwfurnitures:box, Oak Kitchen Cabinet
mcwfurnitures:box_2, Oak Kitchen Cabinet
mcwfurnitures:nightstand, Oak Drawer Nightstand
mcwfurnitures:nightstand_2, Oak Double Drawer Nightstand
mcwfurnitures:nightstand_3, Oak Bookcase Nightstand
mcwfurnitures:nightstand_4, Oak Double Kitchen Cabinet  
mcwfurnitures:nightstand_5, Oak Drawer Cupboard
mcwfurnitures:nightstand_6, Oak Kitchen Cabinet
mcwfurnitures:nightstand_7, Oak Glass Cabinet
mcwfurnitures:nightstand_8, Oak Glass Cabinet
mcwfurnitures:nightstand_9, Oak End Table
mcwfurnitures:nightstand_10, Oak End Table
mcwfurnitures:nightstand_11, Oak End Table 
mcwfurnitures:dresser, Oak Classic Dresser
mcwfurnitures:dresser_box, Oak Cupboard Dresser
mcwfurnitures:dresser_3, Oak Double Drawer Dresser
mcwfurnitures:dresser_4, Oak Triple Drawer Dresser
mcwfurnitures:dresser_5, Oak Triple Drawer Dresser
mcwfurnitures:dresser_6, Oak Bookcase Dresser
mcwfurnitures:dresser_7, Oak Complex Dresser
mcwfurnitures:dresser_8, Oak Complex Dresser
mcwfurnitures:dresser_9, Oak Bookshelf Dresser
mcwfurnitures:dresser_10, Oak Bookshelf Dresser
mcwfurnitures:dresser_11, Oak Bookcase Dresser
mcwfurnitures:dresser_12, Oak Complex Shelving unit
mcwfurnitures:dresser_13, Oak Drawer Shelving unit
mcwfurnitures:dresser_14, Oak Empty Shelving unit
mcwfurnitures:dresser_15, Oak Sapling Cabinet Dresser
mcwfurnitures:dresser_16, Oak Sapling Cabinet Dresser
mcwfurnitures:dresser_17, Oak Sapling Drawer Dresser
mcwfurnitures:dresser_18, Oak Sapling Drawer Dresser    
mcwfurnitures:desk, Oak Drawer Desk
mcwfurnitures:desk_2, Oak Cupboard Desk
mcwfurnitures:desk_3, Oak Covered Desk
mcwfurnitures:desk4, Oak Table
mcwfurnitures:desk_5, Oak Cupboard Desk
mcwfurnitures:desk_6, Oak Drawer Desk
mcwfurnitures:desk_7, Oak Double Table
mcwfurnitures:desk_8, Oak Modern Table
mcwfurnitures:desk_9, Oak Glass Table  
mcwfurnitures:cupboard, Oak Cupboard
mcwfurnitures:cupboard_2, Oak Modern Cupboard
mcwfurnitures:cupboard_3, Oak Bookshelf
mcwfurnitures:cupboard_4, Oak Complex Cupboard
mcwfurnitures:cupboard_5, Oak Double Cupboard
mcwfurnitures:cupboard_6, Oak Cupboard
mcwfurnitures:cupboard_7, Oak Modern Cupboard
mcwfurnitures:cupboard_8, Oak Tall Bookshelf
mcwfurnitures:cupboard_9, Oak Complex Cupboard 
mcwfurnitures:furniture_1, Oak Wardrobe
mcwfurnitures:furniture_2, Oak Modern Wardrobe
mcwfurnitures:furniture_3, Oak Complex Wardrobe
mcwfurnitures:furniture_4, Oak Display Wardrobe
mcwfurnitures:furniture_5, Oak Shelf Wardrobe
mcwfurnitures:furniture_6, Oak Cupboard Wardrobe
mcwfurnitures:furniture_7, Oak Tall Bookshelf
mcwfurnitures:furniture_8, Oak Display Wardrobe
mcwfurnitures:furniture_9, Oak Complex Wardrobe 
mcwfurnitures:spruce_pult, Spruce Kitchen Counter   
